
Predictions were generated on 17-Jul-2019 at 13:03:04 using OpenFAST, compiled as a 64-bit application using double precision at commit v2.1.0-130-g2d9230df-dirty
 linked with  NWTC Subroutine Library; ElastoDyn

Description from the FAST input file: FAST Certification Test #01: AWT-27CR2 with many DOFs with fixed yaw error and steady wind

Time      	HSShftPwr 	HSShftTq  	HSShftV   	LSSGagFxs 	LSSGagFys 	LSSGagFzs 	LSSGagV   	LSShftPwr 	LSShftTq  	RootFxb3  	RootFyb3  	RootMEdg3 	RootMFlp3 	RotSpeed  	Spn4MLxb1 	Spn4MLyb1 	Spn5ALxb1 	Spn5ALyb1 	TipDxb3   	TipDyb3   	TipRDxb3  	TipRDyb3  
(s)       	(kW)      	(kN-m)    	(rpm)     	(kN)      	(kN)      	(kN)      	(rpm)     	(kW)      	(kN-m)    	(kN)      	(kN)      	(kN-m)    	(kN-m)    	(rpm)     	(kN-m)    	(kN-m)    	(m/s^2)   	(m/s^2)   	(m)       	(m)       	(deg)     	(deg)     
   17.1400	 1.734E-13	 9.956E-09	 1.663E-04	-3.053E-08	 3.585E-09	-6.684E+00	 5.888E-06	 1.734E-13	 2.813E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.888E-06	-1.464E-03	 2.767E-02	 5.881E-07	-2.411E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.1600	 1.725E-13	 9.889E-09	 1.665E-04	-2.567E-08	 3.609E-09	-6.684E+00	 5.895E-06	 1.724E-13	 2.794E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.894E-06	-1.464E-03	 2.767E-02	 2.575E-07	-2.311E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.1800	 1.724E-13	 9.877E-09	 1.667E-04	-1.440E-08	 2.711E-09	-6.684E+00	 5.902E-06	 1.724E-13	 2.790E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.901E-06	-1.464E-03	 2.767E-02	-1.254E-07	-2.205E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.2000	 1.734E-13	 9.922E-09	 1.669E-04	 1.898E-10	 1.149E-09	-6.684E+00	 5.908E-06	 1.734E-13	 2.803E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.908E-06	-1.464E-03	 2.767E-02	-4.614E-07	-2.121E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.2200	 1.752E-13	 1.001E-08	 1.671E-04	 1.427E-08	-6.599E-10	-6.684E+00	 5.915E-06	 1.752E-13	 2.828E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.915E-06	-1.464E-03	 2.767E-02	-6.664E-07	-2.080E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.2400	 1.773E-13	 1.012E-08	 1.673E-04	 2.427E-08	-2.245E-09	-6.684E+00	 5.922E-06	 1.773E-13	 2.859E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.922E-06	-1.464E-03	 2.767E-02	-6.926E-07	-2.091E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.2600	 1.793E-13	 1.022E-08	 1.675E-04	 2.774E-08	-3.208E-09	-6.684E+00	 5.929E-06	 1.793E-13	 2.887E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.929E-06	-1.464E-03	 2.767E-02	-5.390E-07	-2.149E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.2800	 1.806E-13	 1.029E-08	 1.677E-04	 2.402E-08	-3.322E-09	-6.684E+00	 5.936E-06	 1.806E-13	 2.906E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.936E-06	-1.464E-03	 2.767E-02	-2.506E-07	-2.237E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.3000	 1.811E-13	 1.030E-08	 1.679E-04	 1.428E-08	-2.585E-09	-6.684E+00	 5.943E-06	 1.811E-13	 2.910E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.943E-06	-1.464E-03	 2.767E-02	 9.467E-08	-2.333E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.3200	 1.807E-13	 1.027E-08	 1.681E-04	 1.194E-09	-1.210E-09	-6.684E+00	 5.950E-06	 1.807E-13	 2.900E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.950E-06	-1.464E-03	 2.767E-02	 4.072E-07	-2.412E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.3400	 1.795E-13	 1.019E-08	 1.683E-04	-1.179E-08	 4.319E-10	-6.684E+00	 5.957E-06	 1.795E-13	 2.878E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.957E-06	-1.464E-03	 2.767E-02	 6.084E-07	-2.454E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.3600	 1.780E-13	 1.009E-08	 1.685E-04	-2.134E-08	 1.913E-09	-6.684E+00	 5.963E-06	 1.780E-13	 2.850E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.963E-06	-1.464E-03	 2.767E-02	 6.506E-07	-2.450E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.3800	 1.766E-13	 9.997E-09	 1.687E-04	-2.515E-08	 2.861E-09	-6.684E+00	 5.970E-06	 1.766E-13	 2.824E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.970E-06	-1.464E-03	 2.767E-02	 5.284E-07	-2.402E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.4000	 1.756E-13	 9.934E-09	 1.688E-04	-2.241E-08	 3.049E-09	-6.684E+00	 5.977E-06	 1.756E-13	 2.806E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.976E-06	-1.464E-03	 2.767E-02	 2.781E-07	-2.324E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.4200	 1.755E-13	 9.914E-09	 1.690E-04	-1.402E-08	 2.452E-09	-6.684E+00	 5.984E-06	 1.755E-13	 2.801E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.983E-06	-1.464E-03	 2.767E-02	-3.232E-08	-2.237E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.4400	 1.762E-13	 9.943E-09	 1.692E-04	-2.323E-09	 1.248E-09	-6.684E+00	 5.990E-06	 1.762E-13	 2.809E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.990E-06	-1.464E-03	 2.767E-02	-3.219E-07	-2.164E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.4600	 1.776E-13	 1.001E-08	 1.694E-04	 9.604E-09	-2.380E-10	-6.684E+00	 5.997E-06	 1.776E-13	 2.828E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 5.997E-06	-1.464E-03	 2.767E-02	-5.175E-07	-2.121E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.4800	 1.794E-13	 1.010E-08	 1.696E-04	 1.870E-08	-1.618E-09	-6.684E+00	 6.004E-06	 1.794E-13	 2.853E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.004E-06	-1.464E-03	 2.767E-02	-5.725E-07	-2.120E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.5000	 1.811E-13	 1.018E-08	 1.698E-04	 2.273E-08	-2.542E-09	-6.684E+00	 6.011E-06	 1.811E-13	 2.877E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.011E-06	-1.464E-03	 2.767E-02	-4.774E-07	-2.160E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.5200	 1.824E-13	 1.025E-08	 1.700E-04	 2.083E-08	-2.789E-09	-6.684E+00	 6.018E-06	 1.824E-13	 2.894E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.018E-06	-1.464E-03	 2.767E-02	-2.613E-07	-2.227E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.5400	 1.830E-13	 1.027E-08	 1.702E-04	 1.366E-08	-2.317E-09	-6.684E+00	 6.025E-06	 1.830E-13	 2.901E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.025E-06	-1.464E-03	 2.767E-02	 1.682E-08	-2.306E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.5600	 1.828E-13	 1.025E-08	 1.704E-04	 3.230E-09	-1.267E-09	-6.684E+00	 6.032E-06	 1.828E-13	 2.894E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.032E-06	-1.464E-03	 2.767E-02	 2.841E-07	-2.374E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.5800	 1.820E-13	 1.019E-08	 1.706E-04	-7.699E-09	 7.469E-11	-6.684E+00	 6.038E-06	 1.820E-13	 2.878E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.039E-06	-1.464E-03	 2.767E-02	 4.729E-07	-2.416E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.6000	 1.808E-13	 1.011E-08	 1.708E-04	-1.632E-08	 1.356E-09	-6.684E+00	 6.045E-06	 1.808E-13	 2.856E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.045E-06	-1.464E-03	 2.767E-02	 5.377E-07	-2.421E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.6200	 1.796E-13	 1.003E-08	 1.710E-04	-2.049E-08	 2.252E-09	-6.684E+00	 6.052E-06	 1.796E-13	 2.833E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.052E-06	-1.464E-03	 2.767E-02	 4.660E-07	-2.390E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.6400	 1.787E-13	 9.971E-09	 1.712E-04	-1.930E-08	 2.545E-09	-6.684E+00	 6.059E-06	 1.787E-13	 2.817E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.058E-06	-1.464E-03	 2.767E-02	 2.805E-07	-2.331E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.6600	 1.785E-13	 9.947E-09	 1.714E-04	-1.321E-08	 2.179E-09	-6.684E+00	 6.066E-06	 1.785E-13	 2.810E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.065E-06	-1.464E-03	 2.767E-02	 3.208E-08	-2.261E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.6800	 1.790E-13	 9.963E-09	 1.715E-04	-3.943E-09	 1.269E-09	-6.684E+00	 6.072E-06	 1.790E-13	 2.815E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.072E-06	-1.464E-03	 2.767E-02	-2.138E-07	-2.197E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.7000	 1.801E-13	 1.001E-08	 1.717E-04	 6.044E-09	 6.169E-11	-6.684E+00	 6.079E-06	 1.801E-13	 2.829E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.079E-06	-1.464E-03	 2.767E-02	-3.948E-07	-2.156E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.7200	 1.815E-13	 1.008E-08	 1.719E-04	 1.417E-08	-1.124E-09	-6.684E+00	 6.086E-06	 1.815E-13	 2.849E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.086E-06	-1.464E-03	 2.767E-02	-4.668E-07	-2.147E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.7400	 1.831E-13	 1.016E-08	 1.721E-04	 1.842E-08	-1.986E-09	-6.684E+00	 6.093E-06	 1.831E-13	 2.869E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.093E-06	-1.464E-03	 2.767E-02	-4.151E-07	-2.172E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.7600	 1.843E-13	 1.021E-08	 1.723E-04	 1.783E-08	-2.315E-09	-6.684E+00	 6.100E-06	 1.843E-13	 2.885E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.100E-06	-1.464E-03	 2.767E-02	-2.568E-07	-2.223E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.7800	 1.849E-13	 1.024E-08	 1.725E-04	 1.270E-08	-2.042E-09	-6.684E+00	 6.107E-06	 1.849E-13	 2.892E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.107E-06	-1.464E-03	 2.767E-02	-3.579E-08	-2.286E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.8000	 1.849E-13	 1.023E-08	 1.727E-04	 4.489E-09	-1.257E-09	-6.684E+00	 6.113E-06	 1.850E-13	 2.889E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.114E-06	-1.464E-03	 2.767E-02	 1.897E-07	-2.345E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.8200	 1.844E-13	 1.018E-08	 1.729E-04	-4.612E-09	-1.741E-10	-6.684E+00	 6.120E-06	 1.844E-13	 2.877E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.120E-06	-1.464E-03	 2.767E-02	 3.620E-07	-2.385E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.8400	 1.834E-13	 1.012E-08	 1.731E-04	-1.225E-08	 9.198E-10	-6.684E+00	 6.127E-06	 1.834E-13	 2.859E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.127E-06	-1.464E-03	 2.767E-02	 4.391E-07	-2.396E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.8600	 1.824E-13	 1.005E-08	 1.733E-04	-1.651E-08	 1.745E-09	-6.684E+00	 6.134E-06	 1.824E-13	 2.840E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.134E-06	-1.464E-03	 2.767E-02	 4.044E-07	-2.377E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.8800	 1.817E-13	 1.000E-08	 1.735E-04	-1.642E-08	 2.100E-09	-6.684E+00	 6.141E-06	 1.817E-13	 2.825E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.140E-06	-1.464E-03	 2.767E-02	 2.704E-07	-2.333E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.9000	 1.814E-13	 9.976E-09	 1.737E-04	-1.214E-08	 1.907E-09	-6.684E+00	 6.148E-06	 1.814E-13	 2.818E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.147E-06	-1.464E-03	 2.767E-02	 7.442E-08	-2.277E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.9200	 1.817E-13	 9.982E-09	 1.739E-04	-4.891E-09	 1.234E-09	-6.684E+00	 6.154E-06	 1.817E-13	 2.820E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.154E-06	-1.464E-03	 2.767E-02	-1.316E-07	-2.223E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.9400	 1.826E-13	 1.002E-08	 1.740E-04	 3.380E-09	 2.656E-10	-6.684E+00	 6.161E-06	 1.826E-13	 2.830E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.161E-06	-1.464E-03	 2.767E-02	-2.949E-07	-2.184E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.9600	 1.838E-13	 1.007E-08	 1.742E-04	 1.053E-08	-7.405E-10	-6.684E+00	 6.168E-06	 1.838E-13	 2.846E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.168E-06	-1.464E-03	 2.767E-02	-3.752E-07	-2.171E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   17.9800	 1.851E-13	 1.013E-08	 1.744E-04	 1.476E-08	-1.527E-09	-6.684E+00	 6.175E-06	 1.851E-13	 2.863E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.175E-06	-1.463E-03	 2.767E-02	-3.549E-07	-2.185E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.0000	 1.862E-13	 1.018E-08	 1.746E-04	 1.508E-08	-1.899E-09	-6.684E+00	 6.182E-06	 1.863E-13	 2.877E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.182E-06	-1.463E-03	 2.767E-02	-2.423E-07	-2.223E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.0200	 1.869E-13	 1.021E-08	 1.748E-04	 1.154E-08	-1.775E-09	-6.684E+00	 6.188E-06	 1.869E-13	 2.885E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.189E-06	-1.463E-03	 2.767E-02	-6.919E-08	-2.273E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.0400	 1.871E-13	 1.021E-08	 1.750E-04	 5.169E-09	-1.201E-09	-6.684E+00	 6.195E-06	 1.871E-13	 2.884E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.196E-06	-1.463E-03	 2.767E-02	 1.185E-07	-2.322E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.0600	 1.867E-13	 1.018E-08	 1.752E-04	-2.327E-09	-3.387E-10	-6.684E+00	 6.202E-06	 1.867E-13	 2.875E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.202E-06	-1.463E-03	 2.767E-02	 2.724E-07	-2.359E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.0800	 1.860E-13	 1.013E-08	 1.754E-04	-8.991E-09	 5.841E-10	-6.684E+00	 6.209E-06	 1.860E-13	 2.861E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.209E-06	-1.463E-03	 2.767E-02	 3.544E-07	-2.374E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.1000	 1.852E-13	 1.007E-08	 1.756E-04	-1.315E-08	 1.329E-09	-6.684E+00	 6.216E-06	 1.852E-13	 2.846E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.216E-06	-1.463E-03	 2.767E-02	 3.461E-07	-2.364E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.1200	 1.846E-13	 1.003E-08	 1.758E-04	-1.381E-08	 1.712E-09	-6.684E+00	 6.223E-06	 1.846E-13	 2.832E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.222E-06	-1.463E-03	 2.767E-02	 2.525E-07	-2.332E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.1400	 1.843E-13	 1.000E-08	 1.760E-04	-1.093E-08	 1.646E-09	-6.684E+00	 6.229E-06	 1.843E-13	 2.825E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.229E-06	-1.463E-03	 2.767E-02	 1.001E-07	-2.288E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.1600	 1.845E-13	 1.000E-08	 1.762E-04	-5.342E-09	 1.162E-09	-6.684E+00	 6.236E-06	 1.845E-13	 2.825E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.236E-06	-1.463E-03	 2.767E-02	-7.027E-08	-2.242E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.1800	 1.852E-13	 1.003E-08	 1.764E-04	 1.433E-09	 3.957E-10	-6.684E+00	 6.243E-06	 1.851E-13	 2.832E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.243E-06	-1.463E-03	 2.767E-02	-2.147E-07	-2.208E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.2000	 1.862E-13	 1.007E-08	 1.766E-04	 7.627E-09	-4.481E-10	-6.684E+00	 6.250E-06	 1.862E-13	 2.844E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.250E-06	-1.463E-03	 2.767E-02	-2.972E-07	-2.192E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.2200	 1.873E-13	 1.012E-08	 1.767E-04	 1.168E-08	-1.152E-09	-6.684E+00	 6.257E-06	 1.873E-13	 2.859E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.257E-06	-1.463E-03	 2.767E-02	-2.988E-07	-2.198E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.2400	 1.883E-13	 1.016E-08	 1.769E-04	 1.262E-08	-1.539E-09	-6.684E+00	 6.263E-06	 1.883E-13	 2.871E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.264E-06	-1.463E-03	 2.767E-02	-2.218E-07	-2.225E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.2600	 1.890E-13	 1.019E-08	 1.771E-04	 1.030E-08	-1.522E-09	-6.684E+00	 6.270E-06	 1.890E-13	 2.878E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.271E-06	-1.463E-03	 2.767E-02	-8.824E-08	-2.264E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.2800	 1.892E-13	 1.019E-08	 1.773E-04	 5.427E-09	-1.117E-09	-6.684E+00	 6.277E-06	 1.893E-13	 2.879E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.277E-06	-1.463E-03	 2.767E-02	 6.593E-08	-2.305E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.3000	 1.891E-13	 1.017E-08	 1.775E-04	-6.796E-10	-4.387E-10	-6.684E+00	 6.284E-06	 1.891E-13	 2.873E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.284E-06	-1.463E-03	 2.767E-02	 2.008E-07	-2.338E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.3200	 1.886E-13	 1.013E-08	 1.777E-04	-6.419E-09	 3.305E-10	-6.684E+00	 6.291E-06	 1.886E-13	 2.862E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.291E-06	-1.463E-03	 2.767E-02	 2.827E-07	-2.355E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.3400	 1.879E-13	 1.009E-08	 1.779E-04	-1.034E-08	 9.918E-10	-6.684E+00	 6.298E-06	 1.879E-13	 2.849E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.298E-06	-1.463E-03	 2.767E-02	 2.925E-07	-2.351E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.3600	 1.874E-13	 1.005E-08	 1.781E-04	-1.149E-08	 1.380E-09	-6.684E+00	 6.305E-06	 1.874E-13	 2.838E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.304E-06	-1.463E-03	 2.767E-02	 2.300E-07	-2.329E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.3800	 1.871E-13	 1.002E-08	 1.783E-04	-9.670E-09	 1.403E-09	-6.684E+00	 6.311E-06	 1.871E-13	 2.831E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.311E-06	-1.463E-03	 2.767E-02	 1.135E-07	-2.295E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.4000	 1.872E-13	 1.002E-08	 1.785E-04	-5.437E-09	 1.068E-09	-6.684E+00	 6.318E-06	 1.872E-13	 2.829E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.318E-06	-1.463E-03	 2.767E-02	-2.559E-08	-2.257E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.4200	 1.877E-13	 1.003E-08	 1.787E-04	 5.106E-11	 4.699E-10	-6.684E+00	 6.325E-06	 1.877E-13	 2.834E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.325E-06	-1.463E-03	 2.767E-02	-1.511E-07	-2.226E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.4400	 1.886E-13	 1.007E-08	 1.789E-04	 5.353E-09	-2.295E-10	-6.684E+00	 6.332E-06	 1.886E-13	 2.844E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.332E-06	-1.463E-03	 2.767E-02	-2.315E-07	-2.209E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.4600	 1.895E-13	 1.011E-08	 1.791E-04	 9.119E-09	-8.488E-10	-6.684E+00	 6.339E-06	 1.895E-13	 2.855E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.339E-06	-1.463E-03	 2.767E-02	-2.478E-07	-2.210E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.4800	 1.904E-13	 1.014E-08	 1.793E-04	 1.044E-08	-1.232E-09	-6.684E+00	 6.345E-06	 1.904E-13	 2.866E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.346E-06	-1.463E-03	 2.767E-02	-1.980E-07	-2.229E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.5000	 1.911E-13	 1.017E-08	 1.795E-04	 9.045E-09	-1.289E-09	-6.684E+00	 6.352E-06	 1.911E-13	 2.873E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.352E-06	-1.463E-03	 2.767E-02	-9.682E-08	-2.259E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.5200	 1.914E-13	 1.018E-08	 1.796E-04	 5.387E-09	-1.015E-09	-6.684E+00	 6.359E-06	 1.914E-13	 2.875E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.359E-06	-1.463E-03	 2.767E-02	 2.823E-08	-2.293E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.5400	 1.914E-13	 1.016E-08	 1.798E-04	 4.679E-10	-4.906E-10	-6.684E+00	 6.366E-06	 1.914E-13	 2.871E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.366E-06	-1.463E-03	 2.767E-02	 1.445E-07	-2.322E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.5600	 1.910E-13	 1.013E-08	 1.800E-04	-4.415E-09	 1.434E-10	-6.684E+00	 6.373E-06	 1.910E-13	 2.863E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.373E-06	-1.463E-03	 2.767E-02	 2.228E-07	-2.339E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.5800	 1.905E-13	 1.010E-08	 1.802E-04	-8.015E-09	 7.213E-10	-6.684E+00	 6.380E-06	 1.905E-13	 2.852E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.380E-06	-1.463E-03	 2.767E-02	 2.443E-07	-2.340E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.6000	 1.901E-13	 1.006E-08	 1.804E-04	-9.453E-09	 1.097E-09	-6.684E+00	 6.387E-06	 1.901E-13	 2.842E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.386E-06	-1.463E-03	 2.767E-02	 2.054E-07	-2.325E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
